Area Name,Area Type,SOC Title,Standard Occupational Classification (SOC),SOC Major Group,SOC Classification,2022 Estimated Employment,2032 Projected Employment,Change,Percent Change,Annualized Percent Growth (Grow Rate),Exits,Transfers,Openings,Mean Annual,Entry Annual,25th Percentile Anual,Median Annual,75th Percentile Annual,Experienced Annual,Typical Education Required for Entry,Typical Work Experience Required in Related Occupation,Typical On-the-Job Training Required to Achieve Competency
Kentuckiana Works LWA,LWA Level,Web and Digital Interface Designers,151255,15,,243,275,32,13.1687,1.2448,72,110,214,96721,48036,53237,87188,129658,164124,Bachelor's degree,None,None
Kentuckiana Works LWA,LWA Level,"Computer Occupations, All Other",151299,15,,1665,1843,178,10.6907,1.0209,425,660,1263,88994,37894,55078,77756,119584,158718,Bachelor's degree,None,None
Kentuckiana Works LWA,LWA Level,Operations Research Analysts,152031,15,,352,431,79,22.4432,2.0454,112,122,313,81169,61880,70156,77570,95934,97312,Bachelor's degree,None,None
Kentuckiana Works LWA,LWA Level,Statisticians,152041,15,,41,52,11,26.8293,2.4052,11,17,39,93975,61114,80288,93413,109117,139651,Master's degree,None,None
Kentuckiana Works LWA,LWA Level,Data Scientists,152051,15,,1332,1780,448,33.6336,2.9418,353,566,1367,97821,54560,65561,86813,119995,159923,Bachelor's degree,None,None
Kentuckiana Works LWA,LWA Level,"Mathematical Science Occupations, All Other",152099,15,,41,41,0,0,0,9,15,24,54665,34570,41392,49504,62878,98106,Bachelor's degree,None,None
Kentuckiana Works LWA,LWA Level,Architecture and Engineering Occupations,170000,17,1st Degree,8311,9110,799,9.6138,0.9222,2483,3286,6568,84081,46188,59644,80390,103499,126922,,,
Kentuckiana Works LWA,LWA Level,"Architects, Except Landscape and Naval",171011,17,,212,224,12,5.6604,0.5521,64,67,143,93643,51114,75347,90423,119995,126850,Bachelor's degree,None,Internship/residency
Kentuckiana Works LWA,LWA Level,Landscape Architects,171012,17,,55,56,1,1.8182,0.1803,21,22,44,88799,57056,62367,97714,101059,123633,Bachelor's degree,None,Internship/residency
Kentuckiana Works LWA,LWA Level,Cartographers and Photogrammetrists,171021,17,,50,53,3,6,0.5844,16,16,35,73937,51563,52480,80987,83254,92990,Bachelor's degree,None,None
Kentuckiana Works LWA,LWA Level,Surveyors,171022,17,,136,145,9,6.6176,0.6428,43,45,97,62053,38379,45915,59540,78132,93798,Bachelor's degree,None,Internship/residency
Kentuckiana Works LWA,LWA Level,Aerospace Engineers,172011,17,,224,244,20,8.9286,0.8589,53,68,141,121227,91415,101854,128064,135325,165640,Bachelor's degree,None,None
Kentuckiana Works LWA,LWA Level,Bioengineers and Biomedical Engineers,172031,17,,36,39,3,8.3333,0.8036,7,14,24,107754,81617,97947,100015,117536,139875,Bachelor's degree,None,None
Kentuckiana Works LWA,LWA Level,Chemical Engineers,172041,17,,46,50,4,8.6957,0.8373,10,15,29,102247,47548,68785,103162,127370,151143,Bachelor's degree,None,None
Kentuckiana Works LWA,LWA Level,Civil Engineers,172051,17,,914,969,55,6.0175,0.5861,202,348,605,99935,63749,78683,102247,121472,129895,Bachelor's degree,None,None
Kentuckiana Works LWA,LWA Level,Computer Hardware Engineers,172061,17,,67,71,4,5.9701,0.5816,13,24,41,69008,47988,48246,72753,83445,96594,Bachelor's degree,None,None
Kentuckiana Works LWA,LWA Level,Electrical Engineers,172071,17,,418,443,25,5.9809,0.5826,100,128,253,91454,58302,63740,85430,111613,132347,Bachelor's degree,None,None
Kentuckiana Works LWA,LWA Level,"Electronics Engineers, Except Computer",172072,17,,153,170,17,11.1111,1.0592,37,48,102,105453,72111,90435,103168,124529,137968,Bachelor's degree,None,None
Kentuckiana Works LWA,LWA Level,Environmental Engineers,172081,17,,131,145,14,10.687,1.0205,42,46,102,101479,62788,77994,99981,127351,150036,Bachelor's degree,None,None
Kentuckiana Works LWA,LWA Level,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",172111,17,,65,69,4,6.1538,0.599,16,20,40,85050,47998,58043,85333,99593,126570,Bachelor's degree,None,None
Kentuckiana Works LWA,LWA Level,Industrial Engineers,172112,17,,1756,2133,377,21.4692,1.9639,473,590,1440,90280,51761,76313,84158,104261,127183,Bachelor's degree,None,None
Kentuckiana Works LWA,LWA Level,Materials Engineers,172131,17,,69,76,7,10.1449,0.971,20,23,50,96825,62834,81260,97451,110621,125349,Bachelor's degree,None,None
Kentuckiana Works LWA,LWA Level,Mechanical Engineers,172141,17,,967,1120,153,15.8221,1.4797,232,335,720,102235,69098,78951,98413,119217,143165,Bachelor's degree,None,None
Kentuckiana Works LWA,LWA Level,"Engineers, All Other",172199,17,,454,486,32,7.0485,0.6834,112,153,297,90350,41512,59680,90394,109579,132633,Bachelor's degree,None,None
Kentuckiana Works LWA,LWA Level,Architectural and Civil Drafters,173011,17,,166,169,3,1.8072,0.1793,69,85,157,55238,26129,45583,52117,63636,77674,Associate degree,None,None
Kentuckiana Works LWA,LWA Level,Electrical and Electronics Drafters,173012,17,,77,79,2,2.5974,0.2568,27,36,65,57469,38045,50624,58346,65053,77231,Associate degree,None,None
Kentuckiana Works LWA,LWA Level,Mechanical Drafters,173013,17,,247,240,-7,-2.834,-0.2871,85,111,189,73528,54606,60624,76559,91575,91585,Associate degree,None,None
Kentuckiana Works LWA,LWA Level,"Drafters, All Other",173019,17,,343,332,-11,-3.207,-0.3254,118,155,262,45827,38689,38694,44119,49827,59538,Associate degree,None,None
Kentuckiana Works LWA,LWA Level,Civil Engineering Technologists and Technicians,173022,17,,320,322,2,0.625,0.0623,122,166,290,47623,35803,40539,45188,50859,58887,Associate degree,None,None
Kentuckiana Works LWA,LWA Level,Electrical and Electronic Engineering Technologists and Technicians,173023,17,,368,383,15,4.0761,0.4003,191,168,374,69194,45970,47654,73580,83153,89137,Associate degree,None,None
Kentuckiana Works LWA,LWA Level,Electro-Mechanical and Mechatronics Technologists and Technicians,173024,17,,72,70,-2,-2.7778,-0.2813,27,37,62,49348,42504,43383,45363,53314,58489,Associate degree,None,None
Kentuckiana Works LWA,LWA Level,Environmental Engineering Technologists and Technicians,173025,17,,76,77,1,1.3158,0.1308,29,40,70,52259,30948,38575,48187,61253,87869,Associate degree,None,None
Kentuckiana Works LWA,LWA Level,Industrial Engineering Technologists and Technicians,173026,17,,365,399,34,9.3151,0.8946,145,197,376,62435,42356,51773,59086,74398,78635,Associate degree,None,None
Kentuckiana Works LWA,LWA Level,Mechanical Engineering Technologists and Technicians,173027,17,,136,140,4,2.9412,0.2903,53,71,128,72254,41451,59776,75187,92938,97031,Associate degree,None,None
Kentuckiana Works LWA,LWA Level,"Engineering Technologists and Technicians, Except Drafters, All Other",173029,17,,107,112,5,4.6729,0.4577,42,57,104,70679,48879,55928,69074,85218,96797,Associate degree,None,None
Kentuckiana Works LWA,LWA Level,Surveying and Mapping Technicians,173031,17,,246,258,12,4.878,0.4774,105,187,304,49569,32824,37096,45819,58781,77248,High school diploma or equivalent,None,Moderate-term on-the-job training
Kentuckiana Works LWA,LWA Level,"Life, Physical, and Social Science Occupations",190000,19,1st Degree,3263,3569,306,9.3779,0.9004,758,2229,3293,74669,40128,48974,64695,91822,119772,,,
Kentuckiana Works LWA,LWA Level,Soil and Plant Scientists,191013,19,,34,37,3,8.8235,0.8492,5,22,30,65648,35653,38320,74427,82068,93609,Bachelor's degree,None,None
Kentuckiana Works LWA,LWA Level,"Biological Scientists, All Other",191029,19,,63,66,3,4.7619,0.4663,11,36,50,81460,48701,69098,82826,99382,107661,Bachelor's degree,None,None
Kentuckiana Works LWA,LWA Level,Conservation Scientists,191031,19,,38,44,6,15.7895,1.4768,7,25,38,54171,42497,45413,45884,51028,89814,Bachelor's degree,None,None
Kentuckiana Works LWA,LWA Level,Epidemiologists,191041,19,,181,195,14,7.7348,0.7478,22,73,109,57861,52790,53900,55666,55708,72925,Master's degree,None,None
Kentuckiana Works LWA,LWA Level,"Medical Scientists, Except Epidemiologists",191042,19,,99,114,15,15.1515,1.4208,12,41,68,78083,52257,56898,61455,80905,114427,Doctoral or professional degree,None,None
Kentuckiana Works LWA,LWA Level,Physicists,192012,19,,21,22,1,4.7619,0.4663,5,7,13,134735,52819,99382,126156,185245,210411,Doctoral or professional degree,None,None
Kentuckiana Works LWA,LWA Level,Atmospheric and Space Scientists,192021,19,,38,37,-1,-2.6316,-0.2663,5,25,29,79865,39932,51011,77355,102128,125341,Bachelor's degree,None,None
Kentuckiana Works LWA,LWA Level,Chemists,192031,19,,108,116,8,7.4074,0.7171,17,59,84,80058,48941,57206,65144,103874,122890,Bachelor's degree,None,None
Kentuckiana Works LWA,LWA Level,Materials Scientists,192032,19,,14,14,0,0,0,2,7,9,80158,44826,47986,76500,89159,169661,Bachelor's degree,None,None
Kentuckiana Works LWA,LWA Level,"Environmental Scientists and Specialists, Including Health",192041,19,,105,115,10,9.5238,0.9139,18,68,96,72486,46353,52450,61976,88064,119825,Bachelor's degree,None,None
Kentuckiana Works LWA,LWA Level,Clinical and Counseling Psychologists,193033,19,,233,265,32,13.7339,1.2952,52,65,149,94073,38741,47668,85898,129797,165297,Doctoral or professional degree,None,Internship/residency
Kentuckiana Works LWA,LWA Level,School Psychologists,193034,19,,81,85,4,4.9383,0.4832,15,38,57,88494,66399,76189,86433,105361,105361,Master's degree,None,Internship/residency
Kentuckiana Works LWA,LWA Level,"Psychologists, All Other",193039,19,,209,229,20,9.5694,0.9181,65,72,157,113151,101774,114899,119737,119772,128024,Master's degree,None,Internship/residency
Kentuckiana Works LWA,LWA Level,Urban and Regional Planners,193051,19,,46,47,1,2.1739,0.2153,11,25,37,73194,50522,61931,75269,88337,93870,Master's degree,None,None
Kentuckiana Works LWA,LWA Level,"Social Scientists and Related Workers, All Other",193099,19,,47,49,2,4.2553,0.4176,9,30,41,75390,48006,52312,73554,93870,105061,Bachelor's degree,None,None
Kentuckiana Works LWA,LWA Level,Food Science Technicians,194013,19,,54,57,3,5.5556,0.5421,15,59,77,54908,31950,38442,51273,64656,78758,Associate degree,None,Moderate-term on-the-job training
Kentuckiana Works LWA,LWA Level,Chemical Technicians,194031,19,,168,175,7,4.1667,0.4091,36,161,204,57504,42001,46182,53249,64453,77311,Associate degree,None,Moderate-term on-the-job training
Kentuckiana Works LWA,LWA Level,"Environmental Science and Protection Technicians, Including Health",194042,19,,59,64,5,8.4746,0.8168,11,51,67,56559,34307,39363,54483,68536,88729,Associate degree,None,None
Kentuckiana Works LWA,LWA Level,"Life, Physical, and Social Science Technicians, All Other",194099,19,,507,540,33,6.5089,0.6326,148,486,667,58175,34497,40206,54149,63464,88338,Associate degree,None,None
Kentuckiana Works LWA,LWA Level,Occupational Health and Safety Specialists,195011,19,,396,466,70,17.6768,1.641,121,330,521,79282,49032,61428,82608,92624,104893,Bachelor's degree,None,None
Kentuckiana Works LWA,LWA Level,Occupational Health and Safety Technicians,195012,19,,80,97,17,21.25,1.9455,25,68,110,68676,42787,50455,65386,84421,99480,High school diploma or equivalent,None,Moderate-term on-the-job training
Kentuckiana Works LWA,LWA Level,Community and Social Service Occupations,210000,21,1st Degree,8895,9837,942,10.5902,1.0117,3447,4523,8912,54585,33446,38355,47902,65437,82027,,,
Kentuckiana Works LWA,LWA Level,"Educational, Guidance, and Career Counselors and Advisors",211012,21,,1118,1226,108,9.6601,0.9264,352,473,933,65697,39946,46672,62848,81771,103462,Master's degree,None,None
Kentuckiana Works LWA,LWA Level,Marriage and Family Therapists,211013,21,,93,108,15,16.129,1.5066,34,30,79,58767,35178,49324,56178,67409,79315,Master's degree,None,Internship/residency
Kentuckiana Works LWA,LWA Level,Rehabilitation Counselors,211015,21,,273,302,29,10.6227,1.0147,93,127,249,42059,30403,32650,37334,44635,66520,Master's degree,None,None
Kentuckiana Works LWA,LWA Level,"Substance abuse, behavioral disorder, and mental health counselors",211018,21,,1530,1848,318,20.7843,1.9063,608,779,1705,58559,34036,37722,50187,75378,97014,Bachelor's degree,None,None
Kentuckiana Works LWA,LWA Level,"Counselors, All Other",211019,21,,72,84,12,16.6667,1.5534,32,39,83,53650,38658,42177,49365,57384,73252,Master's degree,None,None
Kentuckiana Works LWA,LWA Level,"Child, Family, and School Social Workers",211021,21,,1312,1347,35,2.6677,0.2636,431,577,1043,49178,36379,38625,45486,53206,76079,Bachelor's degree,None,None
Kentuckiana Works LWA,LWA Level,Healthcare Social Workers,211022,21,,424,473,49,11.5566,1.0996,166,211,426,66645,46144,58922,64996,75674,80286,Master's degree,None,Internship/residency
Kentuckiana Works LWA,LWA Level,Mental Health and Substance Abuse Social Workers,211023,21,,306,340,34,11.1111,1.0592,120,103,257,52118,36138,40204,47620,61378,74138,Master's degree,None,Internship/residency
Kentuckiana Works LWA,LWA Level,"Social Workers, All Other",211029,21,,165,176,11,6.6667,0.6475,55,80,146,77291,43368,53747,88338,96616,102149,Bachelor's degree,None,None
Kentuckiana Works LWA,LWA Level,Health Education Specialists,211091,21,,268,292,24,8.9552,0.8614,112,163,299,62091,38520,42472,62456,70676,89257,Bachelor's degree,None,None
Kentuckiana Works LWA,LWA Level,Probation Officers and Correctional Treatment Specialists,211092,21,,293,294,1,0.3413,0.0341,90,130,221,39962,32698,36213,36525,43035,49816,Bachelor's degree,None,Moderate-term on-the-job training
Kentuckiana Works LWA,LWA Level,Social and Human Service Assistants,211093,21,,1553,1691,138,8.886,0.8549,715,926,1779,42590,28767,32365,38714,48245,63521,High school diploma or equivalent,None,Short-term on-the-job training
Kentuckiana Works LWA,LWA Level,Community Health Workers,211094,21,,1179,1324,145,12.2986,1.1667,503,729,1377,54604,40371,45221,55013,62439,73915,High school diploma or equivalent,None,Short-term on-the-job training
Kentuckiana Works LWA,LWA Level,"Community and Social Service Specialists, All Other",211099,21,,92,99,7,7.6087,0.736,38,56,101,41675,26485,33377,39998,47986,57715,Bachelor's degree,None,None
Kentuckiana Works LWA,LWA Level,Clergy,212011,21,,178,194,16,8.9888,0.8645,74,77,167,53815,38157,42669,50831,59619,71909,Bachelor's degree,None,Moderate-term on-the-job training
Kentuckiana Works LWA,LWA Level,Legal Occupations,230000,23,1st Degree,4201,4482,281,6.6889,0.6496,1219,1256,2756,101966,40719,49992,75196,130664,190848,,,
Kentuckiana Works LWA,LWA Level,Lawyers,231011,23,,2760,2990,230,8.3333,0.8036,668,432,1330,124134,43146,64545,102149,163539,212363,Doctoral or professional degree,None,None
Kentuckiana Works LWA,LWA Level,"Administrative Law Judges, Adjudicators, and Hearing Officers",231021,23,,91,92,1,1.0989,0.1094,21,14,36,79182,35963,38126,48069,118186,139651,Doctoral or professional degree,5 years or more,Short-term on-the-job training
Kentuckiana Works LWA,LWA Level,"Judges, Magistrate Judges, and Magistrates",231023,23,,55,56,1,1.8182,0.1803,13,8,22,137921,127837,127837,141398,141398,163168,Doctoral or professional degree,5 years or more,Short-term on-the-job training
Kentuckiana Works LWA,LWA Level,Paralegals and Legal Assistants,232011,23,,906,953,47,5.1876,0.507,350,589,986,57531,38434,46789,54292,61601,80233,Associate degree,None,None
Kentuckiana Works LWA,LWA Level,Educational Instruction and Library Occupations,250000,25,1st Degree,19311,20453,1142,5.9137,0.5762,8679,8291,18112,61195,31124,44035,61115,79500,83807,,,
Kentuckiana Works LWA,LWA Level,"Business Teachers, Postsecondary",251011,25,,139,155,16,11.5108,1.0955,65,50,131,97247,39551,52629,84006,144821,167308,Doctoral or professional degree,None,None
Kentuckiana Works LWA,LWA Level,"Computer Science Teachers, Postsecondary",251021,25,,55,61,6,10.9091,1.0408,26,20,52,71775,35184,50656,62087,82128,111898,Doctoral or professional degree,None,None
Kentuckiana Works LWA,LWA Level,"Mathematical Science Teachers, Postsecondary",251022,25,,82,89,7,8.5366,0.8225,38,29,74,69282,50166,59444,60497,71785,98052,Doctoral or professional degree,None,None
Kentuckiana Works LWA,LWA Level,"Biological Science Teachers, Postsecondary",251042,25,,83,94,11,13.253,1.2523,39,30,80,77379,45634,58752,68209,103538,104244,Doctoral or professional degree,None,None
Kentuckiana Works LWA,LWA Level,"Chemistry Teachers, Postsecondary",251052,25,,38,41,3,7.8947,0.7628,17,13,33,83153,50360,63917,67585,104755,104755,Doctoral or professional degree,None,None
Kentuckiana Works LWA,LWA Level,"Economics Teachers, Postsecondary",251063,25,,25,27,2,8,0.7726,11,9,22,108516,62534,72981,94020,144328,167246,Doctoral or professional degree,None,None
Kentuckiana Works LWA,LWA Level,"Health Specialties Teachers, Postsecondary",251071,25,,179,223,44,24.581,2.2222,89,68,201,84004,56186,66245,80857,86489,120298,Doctoral or professional degree,Less than 5 years,None
Kentuckiana Works LWA,LWA Level,"Education Teachers, Postsecondary",251081,25,,172,186,14,8.1395,0.7856,79,60,153,75171,41713,41713,65457,83202,108790,Doctoral or professional degree,Less than 5 years,None
